experiment_id,config_id,seed,expected_identity,result_path,result_sha256,config_path,config_sha256,run_kind,qubits,layers,entanglement,loss_id,rng_mode,dataset_hash,verification,optimizer_success,optimizer_status,optimizer_message,nfev,nit,final_loss,train_accuracy,test_accuracy,checkpoint,checkpoint_sha256,initial_checkpoint,initial_checkpoint_sha256,command,revision_head,revision_branch,training_source_sha256,known_maxfun_nonconvergence,audit_passed,audit_issues
M2,2q-l2-separable-paper_squared,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-32/20260728T120211.504305Z-c0b497fcc6/result.json,fdc223ef499da5159aea5a01ab545af0bce961213a741bfe2b34aa1d372a3f11,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-32/20260728T120211.504305Z-c0b497fcc6/config.json,4ee2eafb2bce60269ec302839f8d7cf5048f0aa818056ff0e53141fd1b572ae3,optimizer,2,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,273,12,0.4900000000978369,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-32/20260728T120211.504305Z-c0b497fcc6/checkpoint.npz,1dec2f782d124dd655804767b288092c0e298f7110b8871c03f086e0803a9cfe,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-32/20260728T120211.504305Z-c0b497fcc6/initial_checkpoint.npz,747be65f320aee3cbf5e2153b00b4385c26073b485995cebccdddc19dbce59c2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-separable-paper_squared,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-33/20260728T120221.820114Z-55fc3fe049/result.json,c888fbb7d97c6b5eac613143f4f20a53f15bd5859ee9674bef1567e38754e9e6,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-33/20260728T120221.820114Z-55fc3fe049/config.json,4ee7fa71f60d316d7a72950039fd0b3c8c3d7f4e7a95511f2b8e041f4df45d49,optimizer,2,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,273,12,0.4900000000843676,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-33/20260728T120221.820114Z-55fc3fe049/checkpoint.npz,abb27036728c88fe011879a8cf1683bf82ec20747b2f2765e93510a7de3d94e8,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-33/20260728T120221.820114Z-55fc3fe049/initial_checkpoint.npz,2c4c93bfd65d4f810a9b293113249f29a3739af1afdd0df99a059ae2be3ac205,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M2,2q-l2-separable-paper_squared,34,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-34/20260728T120227.740905Z-3d2ecfbc6d/result.json,783a89fce83fde9b38c3bd2e0c278d197e5daa4493abc2d27a27365834072c47,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-34/20260728T120227.740905Z-3d2ecfbc6d/config.json,dd46cd39c2c2e5eab09717a039576d1fff58f5bfd4df09141eff52f5950e3860,optimizer,2,2,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,441,18,0.4900000004209077,0.51,0.516,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-34/20260728T120227.740905Z-3d2ecfbc6d/checkpoint.npz,ca51f56ab1c0f17fcd9f3a79d11acc7db59abfab31d904b385a293008e6ded39,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M2/2q-l2-separable-paper_squared/seed-34/20260728T120227.740905Z-3d2ecfbc6d/initial_checkpoint.npz,028147ed9911949dbb2901bdee8c75833acbecdf4b70093fbf5c3df6962cb6af,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m2,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l3-scratch,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-30/20260728T120928.417794Z-d2887e7d45/result.json,138ba1a739499227d525079bbb2cee0883a3ca37659e40b92ecfc7d6c2f3c7ab,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-30/20260728T120928.417794Z-d2887e7d45/config.json,6f05766235a50671f242e8e29cfe52c669d67729f083bf2e57522870f509c4c0,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,816,45,0.2529728068670157,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-30/20260728T120928.417794Z-d2887e7d45/checkpoint.npz,035cbaa55db088b4c0a781f13cde775f776e0abfb3fabfc4136474512cabe26f,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-30/20260728T120928.417794Z-d2887e7d45/initial_checkpoint.npz,c929fc7b597fffa91227c6dfd7c4327913afb4a27c3f8662b5c3e17d15958a8e,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l3-scratch,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-31/20260728T120936.842635Z-6efff2e090/result.json,7eef738df138a995a92bfd878a45600419c362bc44c16830e8af50a4a1c8ead6,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-31/20260728T120936.842635Z-6efff2e090/config.json,fe46682372d5bd71b64f87d3e6759940d43e9a8fde857aa3571aacc26c005937,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,784,45,0.25297280693170626,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-31/20260728T120936.842635Z-6efff2e090/checkpoint.npz,6d8e7f10a0306b54a5e00b793d9dd1b5acda438de51fb90f665d4d5bb3ea50df,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-31/20260728T120936.842635Z-6efff2e090/initial_checkpoint.npz,9461459c9989d92625f13e4e8624ea672166b0768736568a19af1caa9fe9fd66,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l3-scratch,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-32/20260728T120946.665433Z-19b4e28d7f/result.json,fb1f3dc21f94cbe264a1e5a0e3b71845d66bf38cfd718eede4d55de33dcba874,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-32/20260728T120946.665433Z-19b4e28d7f/config.json,19a9576b907cb50ccab57acb26823bf14fb02b88bef3fbf4d876b62b986c9409,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,368,19,0.2903712844753241,0.77,0.74575,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-32/20260728T120946.665433Z-19b4e28d7f/checkpoint.npz,79087373fd8305e86508a852b7182750474aa7186a4e35f31802904b283354dd,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-32/20260728T120946.665433Z-19b4e28d7f/initial_checkpoint.npz,1846fd7848ff06163381515ebfa3b187654da04d5653e58ffce97b4d99cc4a9a,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l3-scratch,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-33/20260728T120954.509085Z-f6e2b8fcfe/result.json,868649ee688f91720b2023860765d359f37495e81b33083f89fb6ce4bd11c914,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-33/20260728T120954.509085Z-f6e2b8fcfe/config.json,33365b8bc9c4d55fa001ec513ecb31a20bfb037784915de1fe282a4979666859,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,864,44,0.2529728093959449,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-33/20260728T120954.509085Z-f6e2b8fcfe/checkpoint.npz,5f5dea81f46c5c04eaec4990f49c757c3fd3f727c3f53b2496aa87ae6dd51ad0,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-33/20260728T120954.509085Z-f6e2b8fcfe/initial_checkpoint.npz,87e6cab93327dbe11c7aff8ff240825c8215e7b705474d0a461f72ad801e8d42,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l3-scratch,34,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-34/20260728T121005.762181Z-abeb519e7f/result.json,2c37141a217fac8e7b55e7b71ed87c247aa18c299ab25a28f6e88a1831548aa2,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-34/20260728T121005.762181Z-abeb519e7f/config.json,a10ecfafb6e3414cf24917cdeaf23064eb607b232a2a2fe5b1c844e8c73b0ca7,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1360,61,0.25297280690310675,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-34/20260728T121005.762181Z-abeb519e7f/checkpoint.npz,b00e5ce947426ccff75eec27ae2d298f1582d5c5f7a520d42ecacb0fe916255a,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l3-scratch/seed-34/20260728T121005.762181Z-abeb519e7f/initial_checkpoint.npz,92fc163d255cd49f69bc461d2c6c8a00304313ecfba89d6b809adce21982a820,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-to-l3-pruned,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/result.json,eb486c571cbcbd6ee231f84ad8eeb7350753e57d54a0f883e851c540d2af97b8,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/config.json,0452ea5756c9cb1e1a824ed1dae5d88c76c05522c0bc7ad17e6c335cbb33e4be,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,384,21,0.21394793625034267,0.885,0.87,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/initial_checkpoint.npz,28834cec2665cd2df465c49615568641924359bf9f1e80e1fe69f0ca84509a95,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-to-l3-pruned,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-31/20260728T120931.947242Z-4ae93c1d9b/result.json,976aa9e3d16b84e796fd80338a70acec019fb5877509787a5d0b3a193a89553e,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-31/20260728T120931.947242Z-4ae93c1d9b/config.json,919d702069f63666db70733b56310b47e8175d6bdc680a484e6ab6daf0f01bd9,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,288,16,0.25297283208099175,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-31/20260728T120931.947242Z-4ae93c1d9b/checkpoint.npz,2a19c34707627836c1bbfc841e1c8e03b445d4d7be5506bb2c0aa2e96d0fcf89,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-31/20260728T120931.947242Z-4ae93c1d9b/initial_checkpoint.npz,213e08760d377c296099b3e5cbd87947baba632b1924335aa761977579f27d87,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-to-l3-pruned,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/result.json,723a3a16bfeee756922ce56542ae7a3597ceafffeb89e141d3d13baa4c2a5c0f,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/config.json,49b1c9365313b683998cadeabb224725eb6c5490f7de6439d347f1198cf32de4,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,544,30,0.252972808254537,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/initial_checkpoint.npz,4ad7318e9b6928d2cac718c4742653810eb39ef6506a286406c8f01abecd23bc,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-to-l3-pruned,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-33/20260728T120949.041701Z-58d96d55fd/result.json,dee3e443e07b35e847d677068d414fa9096502a6b1eea08a92d140e1dd2dc947,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-33/20260728T120949.041701Z-58d96d55fd/config.json,5bbf4eafb318e895cc47e5f1357ef00d46636fb109c7bbdfdadf4d625315eaaf,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,416,23,0.25297284046610785,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-33/20260728T120949.041701Z-58d96d55fd/checkpoint.npz,96af2cabb35ccea499945677ffddf4a0d06c2c17ce9001b0a839507140c9b648,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-33/20260728T120949.041701Z-58d96d55fd/initial_checkpoint.npz,dbcc4891c4048499452018771922458d0e80db0b87ca4adec6b7bc8d8d12b9ff,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-to-l3-pruned,34,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-34/20260728T120959.501439Z-e6df1b4082/result.json,fdbe74384ba86d4253f820d99c946931adad3cbce4b3a98f483ff33e31355174,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-34/20260728T120959.501439Z-e6df1b4082/config.json,d8b26e2493bc63a93d0e07685009e826fc8b34c19c9c0133ced96ff2b26a8d69,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,432,23,0.2529728073057395,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-34/20260728T120959.501439Z-e6df1b4082/checkpoint.npz,84c21292cd8471fbaafdf9cb3c872dbf4192b3ff527c4fc4aa0782c7793b7d7d,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-34/20260728T120959.501439Z-e6df1b4082/initial_checkpoint.npz,dc97a36ec7fed7dc4c3368f7430b6f3250f5520c29ac20b3d2397975fe29cfe8,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-truncate-last,30,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-30/20260728T120926.487524Z-84c1654084/result.json,54d3ebe27ab7c2441cf1babfcc96f98231f7b6e16c9174a9abf7944c4d66d2e6,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-30/20260728T120926.487524Z-84c1654084/config.json,8dee737a7c9d6234933feefb41c3f7669d7fa49e6143482af7813fd8508e6523,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,448,24,0.194704937612115,0.86,0.8645,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-30/20260728T120926.487524Z-84c1654084/checkpoint.npz,0d9e6a512b5bce4dc49cd36f1a5e282bedfe13b7cc6c8f2d1ace1c06bae58d52,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-30/20260728T120926.487524Z-84c1654084/initial_checkpoint.npz,364d8cea68c7abd0d18f222dca923b42d9e44ba40f77df2daef304e1ea8038ec,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-truncate-last,31,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-31/20260728T120933.277785Z-993500ef88/result.json,67d9d9864dc232e56896930db37ade1f65eb9e9f161e811e930222495fa528a1,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-31/20260728T120933.277785Z-993500ef88/config.json,1b6c53e37c8b2f122053d62f68fa35bc2b7c760a8fb0929c25014cd804828c14,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,528,32,0.2529728083043325,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-31/20260728T120933.277785Z-993500ef88/checkpoint.npz,2c458330716f39920d75c74ae1ebb3259361895a9deebf186f5f94c163e94e5f,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-31/20260728T120933.277785Z-993500ef88/initial_checkpoint.npz,303cc4fcfc51d751f0e596e6c1687f0f92ae26df4a71f3b3121c300284592fee,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-truncate-last,32,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-32/20260728T120944.650841Z-e08fdeea24/result.json,3f214f3968e156b7a286ac235c9e720365b786feda386b21331370872e537d44,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-32/20260728T120944.650841Z-e08fdeea24/config.json,8882d882f4efeb825a092407c6a8798b3877082a327f7ed758ba97007507fb37,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,400,24,0.2529728168718934,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-32/20260728T120944.650841Z-e08fdeea24/checkpoint.npz,17e2bf495cbfd68279b2081f6daed6d48eefc5666ca211ce0398bb04da30a5bc,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-32/20260728T120944.650841Z-e08fdeea24/initial_checkpoint.npz,02e362ee0d46198d5eb19cf34d5d3059a638069b7de8a8e71357fbd1e550147c,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
M3,l4-truncate-last,33,True,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-33/20260728T120951.792743Z-cda05af681/result.json,9859361a004c83ae29740a2d59be2dd8b5a7102e9c2c3b3ca8a5478cabace4e7,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-33/20260728T120951.792743Z-cda05af681/config.json,42b9f8ba17841b8633982395b753c4b248ec65bf0cceb49ef3feceac052e27f1,optimizer,1,3,n,paper_squared,controlled,d163876f916dd70372aa75291f99cafd4d1ce14aa4e08f911714055b3ffe3a12,artifacts-verified,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,416,23,0.25297284046610785,0.8,0.8125,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-33/20260728T120951.792743Z-cda05af681/checkpoint.npz,96af2cabb35ccea499945677ffddf4a0d06c2c17ce9001b0a839507140c9b648,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-truncate-last/seed-33/20260728T120951.792743Z-cda05af681/initial_checkpoint.npz,dbcc4891c4048499452018771922458d0e80db0b87ca4adec6b7bc8d8d12b9ff,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/.venv/bin/python experiments/run_project.py m3,0d647b0e8019d3b0ea59baf1af82b51a08bb6448,main,142f05a903f7bceb79f71ef9803988fb92a4e9679989e11e7619b54fcbfaa6bd,False,True,
