campaign_id,model_id,model_code,training_seed,repeat_index,repeat_number,rng_bit_generator,rng_entropy,rng_state_words,method_id,policy,nominal_shots,checkpoint,checkpoint_sha256,exact_accuracy,n_points,accuracy,exact_label_flip_rate,mean_shots,median_shots,p90_shots,p95_shots,stop_fraction_128,stop_fraction_512,stop_fraction_2048,cap_hit,cap_hit_fraction,total_shots,alpha,cp_tail_probability
l4-to-l3-pruned-seed-32-repeat-009,l4-to-l3-pruned,1,32,9,10,PCG64,2026:4:1:32:9,2381343077:2502548881:2757845970:3235107706,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-009,l4-to-l3-pruned,1,32,9,10,PCG64,2026:4:1:32:9,2381343077:2502548881:2757845970:3235107706,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.006,338.048,128.0,512.0,2048.0,0.801,0.112,0.087,40,0.04,338048,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-010,l4-to-l3-pruned,1,32,10,11,PCG64,2026:4:1:32:10,2281268268:1623424700:2923959284:2328758663,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.03,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-010,l4-to-l3-pruned,1,32,10,11,PCG64,2026:4:1:32:10,2281268268:1623424700:2923959284:2328758663,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.012,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-010,l4-to-l3-pruned,1,32,10,11,PCG64,2026:4:1:32:10,2281268268:1623424700:2923959284:2328758663,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-010,l4-to-l3-pruned,1,32,10,11,PCG64,2026:4:1:32:10,2281268268:1623424700:2923959284:2328758663,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.005,341.12,128.0,512.0,2048.0,0.821,0.085,0.094,43,0.043,341120,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-011,l4-to-l3-pruned,1,32,11,12,PCG64,2026:4:1:32:11,1865239784:4204695966:1491418954:3996851277,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.793,0.026,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-011,l4-to-l3-pruned,1,32,11,12,PCG64,2026:4:1:32:11,1865239784:4204695966:1491418954:3996851277,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.016,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-011,l4-to-l3-pruned,1,32,11,12,PCG64,2026:4:1:32:11,1865239784:4204695966:1491418954:3996851277,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.801,0.01,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-011,l4-to-l3-pruned,1,32,11,12,PCG64,2026:4:1:32:11,1865239784:4204695966:1491418954:3996851277,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.801,0.01,320.768,128.0,512.0,2048.0,0.822,0.097,0.081,49,0.049,320768,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-012,l4-to-l3-pruned,1,32,12,13,PCG64,2026:4:1:32:12,3995368232:3435335248:911746825:3889555348,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.8,0.025,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-012,l4-to-l3-pruned,1,32,12,13,PCG64,2026:4:1:32:12,3995368232:3435335248:911746825:3889555348,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.792,0.009,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-012,l4-to-l3-pruned,1,32,12,13,PCG64,2026:4:1:32:12,3995368232:3435335248:911746825:3889555348,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-012,l4-to-l3-pruned,1,32,12,13,PCG64,2026:4:1:32:12,3995368232:3435335248:911746825:3889555348,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.006,337.28,128.0,512.0,2048.0,0.811,0.1,0.089,44,0.044,337280,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-013,l4-to-l3-pruned,1,32,13,14,PCG64,2026:4:1:32:13,1444969830:886355886:2544510160:1993550001,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.797,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-013,l4-to-l3-pruned,1,32,13,14,PCG64,2026:4:1:32:13,1444969830:886355886:2544510160:1993550001,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.798,0.021,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-013,l4-to-l3-pruned,1,32,13,14,PCG64,2026:4:1:32:13,1444969830:886355886:2544510160:1993550001,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-013,l4-to-l3-pruned,1,32,13,14,PCG64,2026:4:1:32:13,1444969830:886355886:2544510160:1993550001,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.005,311.552,128.0,512.0,2048.0,0.822,0.103,0.075,42,0.042,311552,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-014,l4-to-l3-pruned,1,32,14,15,PCG64,2026:4:1:32:14,1160763093:2783565209:222538176:2961557550,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-014,l4-to-l3-pruned,1,32,14,15,PCG64,2026:4:1:32:14,1160763093:2783565209:222538176:2961557550,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.016,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-014,l4-to-l3-pruned,1,32,14,15,PCG64,2026:4:1:32:14,1160763093:2783565209:222538176:2961557550,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.798,0.011,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-014,l4-to-l3-pruned,1,32,14,15,PCG64,2026:4:1:32:14,1160763093:2783565209:222538176:2961557550,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.798,0.011,326.912,128.0,512.0,2048.0,0.822,0.093,0.085,41,0.041,326912,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-015,l4-to-l3-pruned,1,32,15,16,PCG64,2026:4:1:32:15,2313750982:3109717565:1684007684:2169423353,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.787,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-015,l4-to-l3-pruned,1,32,15,16,PCG64,2026:4:1:32:15,2313750982:3109717565:1684007684:2169423353,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.016,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-015,l4-to-l3-pruned,1,32,15,16,PCG64,2026:4:1:32:15,2313750982:3109717565:1684007684:2169423353,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-015,l4-to-l3-pruned,1,32,15,16,PCG64,2026:4:1:32:15,2313750982:3109717565:1684007684:2169423353,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.008,339.968,128.0,512.0,2048.0,0.82,0.087,0.093,45,0.045,339968,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-016,l4-to-l3-pruned,1,32,16,17,PCG64,2026:4:1:32:16,116878646:194534462:3912606252:1987373608,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-016,l4-to-l3-pruned,1,32,16,17,PCG64,2026:4:1:32:16,116878646:194534462:3912606252:1987373608,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.799,0.018,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-016,l4-to-l3-pruned,1,32,16,17,PCG64,2026:4:1:32:16,116878646:194534462:3912606252:1987373608,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.01,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-016,l4-to-l3-pruned,1,32,16,17,PCG64,2026:4:1:32:16,116878646:194534462:3912606252:1987373608,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.01,321.92,128.0,512.0,2048.0,0.827,0.09,0.083,44,0.044,321920,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-017,l4-to-l3-pruned,1,32,17,18,PCG64,2026:4:1:32:17,3389074350:3099648982:268068924:414961581,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.027,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-017,l4-to-l3-pruned,1,32,17,18,PCG64,2026:4:1:32:17,3389074350:3099648982:268068924:414961581,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-017,l4-to-l3-pruned,1,32,17,18,PCG64,2026:4:1:32:17,3389074350:3099648982:268068924:414961581,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.797,0.004,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-017,l4-to-l3-pruned,1,32,17,18,PCG64,2026:4:1:32:17,3389074350:3099648982:268068924:414961581,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.797,0.004,336.896,128.0,512.0,2048.0,0.832,0.074,0.094,39,0.039,336896,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-018,l4-to-l3-pruned,1,32,18,19,PCG64,2026:4:1:32:18,607106234:4092754110:385725177:531540079,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.792,0.021,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-018,l4-to-l3-pruned,1,32,18,19,PCG64,2026:4:1:32:18,607106234:4092754110:385725177:531540079,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.009,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-018,l4-to-l3-pruned,1,32,18,19,PCG64,2026:4:1:32:18,607106234:4092754110:385725177:531540079,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-018,l4-to-l3-pruned,1,32,18,19,PCG64,2026:4:1:32:18,607106234:4092754110:385725177:531540079,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.795,0.008,324.224,128.0,512.0,2048.0,0.833,0.081,0.086,39,0.039,324224,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-019,l4-to-l3-pruned,1,32,19,20,PCG64,2026:4:1:32:19,1547982318:1010225646:299151250:3091455693,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.797,0.032,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-019,l4-to-l3-pruned,1,32,19,20,PCG64,2026:4:1:32:19,1547982318:1010225646:299151250:3091455693,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.011,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-019,l4-to-l3-pruned,1,32,19,20,PCG64,2026:4:1:32:19,1547982318:1010225646:299151250:3091455693,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-019,l4-to-l3-pruned,1,32,19,20,PCG64,2026:4:1:32:19,1547982318:1010225646:299151250:3091455693,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.007,340.352,128.0,512.0,2048.0,0.811,0.098,0.091,47,0.047,340352,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-020,l4-to-l3-pruned,1,32,20,21,PCG64,2026:4:1:32:20,817695538:1480186877:2667563260:2762525473,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.796,0.031,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-020,l4-to-l3-pruned,1,32,20,21,PCG64,2026:4:1:32:20,817695538:1480186877:2667563260:2762525473,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.79,0.017,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-020,l4-to-l3-pruned,1,32,20,21,PCG64,2026:4:1:32:20,817695538:1480186877:2667563260:2762525473,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-32-repeat-020,l4-to-l3-pruned,1,32,20,21,PCG64,2026:4:1:32:20,817695538:1480186877:2667563260:2762525473,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.794,0.007,334.208,128.0,512.0,2048.0,0.819,0.092,0.089,50,0.05,334208,0.05,0.008333333333333333
l4-to-l3-pruned-seed-32-repeat-021,l4-to-l3-pruned,1,32,21,22,PCG64,2026:4:1:32:21,2700745495:282738024:1873098703:3572217526,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.797,0.03,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-32-repeat-021,l4-to-l3-pruned,1,32,21,22,PCG64,2026:4:1:32:21,2700745495:282738024:1873098703:3572217526,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.792,0.015,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-32-repeat-021,l4-to-l3-pruned,1,32,21,22,PCG64,2026:4:1:32:21,2700745495:282738024:1873098703:3572217526,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-32/20260728T120941.763238Z-e777323387/checkpoint.npz,af344cf97b6b69e327747256bc37f2e4dfdfb03ea339fa8bd0edbea1349ce6cd,0.795,1000,0.793,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
